SortID,Order,Family,Species common name,Species scientific name,PhyloName,phylo-duplicate-flag,phylo-fidelity,Str-None,Str-Scrape,Str-Clearing,Str-Ring,Str-Excavation,Str-CavityMod,Str-ExWNest,Str-Mound,Str-Platform,Str-Cup,Str-Dome,Str-DomeAndTube,Loc-Artificial,Loc-EarthHole,Loc-Ground,Loc-Rocks,Loc-TreeHole,Loc-Veg,Loc-Water,Body mass (log),HWI,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange
6970,PASSERIFORMES,Corvidae,Grey Crow,Corvus tristis,Corvus tristis,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.802773725,30.99710742,-6.75,24.19977541,10.81424951,2923.471475,200.4335639
6971,PASSERIFORMES,Corvidae,Bismarck Crow,Corvus insularis,Corvus orru,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.705829515,34.61437718,-19.9,23.75935584,24.66179836,876.8625543,129.8940729
6972,PASSERIFORMES,Corvidae,Torresian Crow,Corvus orru,Corvus orru,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.705829515,34.61437718,-19.9,23.75935584,24.66179836,876.8625543,129.8940729
6973,PASSERIFORMES,Corvidae,Little Crow,Corvus bennetti,Corvus bennetti,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.589949601,41.51577632,-25.92,21.71883568,29.30926354,335.8631393,55.11406744
6974,PASSERIFORMES,Corvidae,Little Raven,Corvus mellori,Corvus mellori,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2.73269123,39.82679509,-33.93,16.1321603,25.54478855,572.1144699,43.73868416
6975,PASSERIFORMES,Corvidae,Forest Raven,Corvus tasmanicus,Corvus tasmanicus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2.830165073,38.87337969,-38.96,13.00196509,20.21546842,882.7525263,64.89448421
6976,PASSERIFORMES,Corvidae,Australian Raven,Corvus coronoides,Corvus coronoides,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.809088131,41.2324663,-28.2,19.79216377,27.13370018,510.9408725,70.2438753
6977,PASSERIFORMES,Corvidae,House Crow,Corvus splendens,Corvus splendens,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.466200102,36.62683518,20.56,24.48183817,24.71978904,1290.422698,311.3840742
6978,PASSERIFORMES,Corvidae,Large-billed Crow,Corvus macrorhynchos,Corvus macrorhynchos,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.71023587,38.03851875,26.4,14.96271161,28.70049719,1380.165193,229.2841104
6979,PASSERIFORMES,Corvidae,Mariana Crow,Corvus kubaryi,Corvus kubaryi,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.397801012,27.14728636,13.74,26.7107,7.21607,2293.5,276.03565
6980,PASSERIFORMES,Corvidae,White-throated Jay,Cyanolyca mirabilis,Cyanolyca mirabilis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.719331287,10.31671878,16.88,24.0618375,18.7577875,1156.90925,268.9303588
6981,PASSERIFORMES,Corvidae,Dwarf Jay,Cyanolyca nanus,Cyanolyca nana,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.612783857,13.42598701,18.79,20.49532727,19.87301818,1368.161545,258.4070209
6982,PASSERIFORMES,Corvidae,Black-throated Jay,Cyanolyca pumilo,Cyanolyca pumilo,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1.672097858,10.38033638,15.41,22.94823704,16.18522593,1929.343704,307.7004193
6983,PASSERIFORMES,Corvidae,Silvery-throated Jay,Cyanolyca argentigula,Cyanolyca argentigula,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.301029996,8.958132707,9.34,23.05124,11.97692,3295.072,392.1224
6984,PASSERIFORMES,Corvidae,Beautiful Jay,Cyanolyca pulchra,Cyanolyca pulchra,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.016908044,17.80972046,2.59,20.31074167,10.76694833,3463.175,237.5274083
6985,PASSERIFORMES,Corvidae,Azure-hooded Jay,Cyanolyca cucullata,Cyanolyca cucullata,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.005738043,7.072074142,15.84,21.93948333,16.72715952,1981.904095,297.8051112
6986,PASSERIFORMES,Corvidae,Quindio Jay,Cyanolyca quindiuna,Cyanolyca armillata,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.301029996,9.061732539,4.79,19.27649412,11.72396765,2123.858824,208.0548294
6987,PASSERIFORMES,Corvidae,Black-collared Jay,Cyanolyca armillata,Cyanolyca armillata,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.301029996,9.061732539,4.79,19.27649412,11.72396765,2123.858824,208.0548294
6988,PASSERIFORMES,Corvidae,Turquoise Jay,Cyanolyca turcosa,Cyanolyca turcosa,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.016908044,9.998278086,-1.93,17.88693333,12.02036278,1753.799278,155.6401461
6989,PASSERIFORMES,Corvidae,White-collared Jay,Cyanolyca viridicyanus,Cyanolyca viridicyanus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.078420565,10.33909448,-11.86,16.35041522,17.50445652,1513.414935,179.8432972
6990,PASSERIFORMES,Corvidae,Pinyon Jay,Gymnorhinus cyanocephalus,Gymnorhinus cyanocephalus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.020444155,26.42341115,39.39,8.905251951,39.23861148,380.1036627,46.11315376
6991,PASSERIFORMES,Corvidae,Unicolored Jay,Aphelocoma unicolor,Aphelocoma unicolor,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.093421685,16.52709969,16.9,22.11115957,17.84701915,1628.235511,283.5990628
6992,PASSERIFORMES,Corvidae,Mexican Jay,Aphelocoma wollweberi,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
6993,PASSERIFORMES,Corvidae,Ultramarine Jay,Aphelocoma ultramarina,Aphelocoma ultramarina,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.054344889,18.19306079,25.67,17.48528182,28.60269636,643.7892727,138.8716435
6994,PASSERIFORMES,Corvidae,Florida Scrub-jay,Aphelocoma coerulescens,Aphelocoma coerulescens,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.887167021,16.48080076,28.09,21.88751333,23.85470667,1282.954667,149.8542533
6995,PASSERIFORMES,Corvidae,Western Scrub-jay,Aphelocoma californica,Aphelocoma californica,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.933183479,15.48527766,33.31,13.21283312,33.48882083,491.1893858,79.93733676
6996,PASSERIFORMES,Corvidae,Blue Jay,Cyanocitta cristata,Cyanocitta cristata,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.944482672,16.85516594,42.51,8.484563506,39.53384661,888.4930667,66.01436279
6997,PASSERIFORMES,Corvidae,Steller's Jay,Cyanocitta stelleri,Cyanocitta stelleri,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.10720997,14.21874135,37.5,10.67562104,32.0303303,765.1239616,112.9240688
6998,PASSERIFORMES,Corvidae,Violaceous Jay,Cyanocorax violaceus,Cyanocorax violaceus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.418301291,15.78731729,-1.84,25.17250952,12.61614881,2356.39671,230.9674035
6999,PASSERIFORMES,Corvidae,Purplish Jay,Cyanocorax cyanomelas,Cyanocorax cyanomelas,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.315970345,15.86351252,-19.25,22.58779522,19.74606295,1378.697286,184.4293511
7000,PASSERIFORMES,Corvidae,Curl-crested Jay,Cyanocorax cristatellus,Cyanocorax cristatellus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.250420002,21.63126867,-15.15,23.85367873,18.01270829,1493.610337,250.1000934
7001,PASSERIFORMES,Corvidae,Azure Jay,Cyanocorax coeruleus,Cyanocorax caeruleus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.434568904,14.46998861,-27.51,18.88519494,20.2510481,1611.091646,91.36612278
7002,PASSERIFORMES,Corvidae,Brown Jay,Cyanocorax morio,Cyanocorax morio,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.309630167,11.45594222,17.4,24.00181085,16.95531488,1782.345248,262.1683004
7003,PASSERIFORMES,Corvidae,Black-throated Magpie-jay,Cyanocorax colliei,Calocitta colliei,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7004,PASSERIFORMES,Corvidae,White-throated Magpie-jay,Cyanocorax formosus,Calocitta formosa,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7005,PASSERIFORMES,Corvidae,Green Jay,Cyanocorax yncas,Cyanocorax yncas,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.894869657,8.067307098,8.57,22.35810011,16.22032179,1631.729967,212.6110198
7006,PASSERIFORMES,Corvidae,White-tailed Jay,Cyanocorax mystacalis,Cyanocorax mystacalis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,2.188647296,5.1378834,-4.3,21.97063478,14.37217826,495.4679478,115.1508464
7007,PASSERIFORMES,Corvidae,Tufted Jay,Cyanocorax dickeyi,Cyanocorax dickeyi,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.257678575,7.617866146,23.8,18.661475,23.6368,893.1344167,216.4749517
7008,PASSERIFORMES,Corvidae,Black-chested Jay,Cyanocorax affinis,Cyanocorax affinis,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.326335861,9.299324575,8.57,24.78168854,11.30562583,2214.364573,262.8157357
7009,PASSERIFORMES,Corvidae,Azure-naped Jay,Cyanocorax heilprini,Cyanocorax heilprini,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.218220304,9.47312791,2.56,26.297536,12.371732,3191.3364,300.289908
7010,PASSERIFORMES,Corvidae,Campina Jay,Cyanocorax hafferi,Cyanocorax heilprini,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.218220304,9.47312791,2.56,26.297536,12.371732,3191.3364,300.289908
7011,PASSERIFORMES,Corvidae,White-naped Jay,Cyanocorax cyanopogon,Cyanocorax cyanopogon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.164352856,8.700228228,-11.5,24.40230262,16.0093222,1318.58906,235.4359385
7012,PASSERIFORMES,Corvidae,Plush-crested Jay,Cyanocorax chrysops,Cyanocorax chrysops,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.220108088,10.91070441,-21.09,22.17876987,20.45251091,1382.695008,168.5326783
7013,PASSERIFORMES,Corvidae,Cayenne Jay,Cyanocorax cayanus,Cyanocorax cayanus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.243038049,8.497900787,2.89,26.00666051,11.35160032,2242.657389,294.8502688
7014,PASSERIFORMES,Corvidae,Bushy-crested Jay,Cyanocorax melanocyaneus,Cyanocorax melanocyaneus,0,NA,0,0,0,0,0,0,0,0,u,u,0,0,0,0,0,0,0,1,0,2.004321374,13.06759886,14.48,23.41546296,15.15282222,1829.985556,293.787743
7015,PASSERIFORMES,Corvidae,Yucatan Jay,Cyanocorax yucatanicus,Cyanocorax yucatanicus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.071882007,9.33383642,19.11,25.6851303,16.39850303,1405.761152,205.0391564
7016,PASSERIFORMES,Corvidae,San Blas Jay,Cyanocorax sanblasianus,Cyanocorax sanblasianus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.037426498,12.28101308,18.87,24.26001579,19.22890526,1106.479526,275.0906363
7017,PASSERIFORMES,Corvidae,Purplish-backed Jay,Cyanocorax beecheii,Cyanocorax beecheii,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.285557309,13.08621889,24.94,21.135188,25.474068,844.98012,216.4525234
7018,PASSERIFORMES,Melampittidae,Lesser Melampitta,Melampitta lugubris,Melampitta lugubris,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.630122643,6.39742769,-7.02,22.00942857,11.54461071,3027.994643,191.777075
7019,PASSERIFORMES,Melampittidae,Greater Melampitta,Megalampitta gigantea,Melampitta gigantea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.311753861,15.0081203,-6.96,24.79008889,9.87976,2373.597778,155.4018333
7020,PASSERIFORMES,Corcoracidae,White-winged Chough,Corcorax melanoramphos,Corcorax melanorhamphos,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.561101384,22.52291887,-30.26,18.1662569,26.25051373,634.773098,65.98741553
7021,PASSERIFORMES,Corcoracidae,Apostlebird,Struthidea cinerea,Struthidea cinerea,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.120573931,16.30897464,-25.27,21.22442625,26.89595844,647.884025,107.6639803
7022,PASSERIFORMES,Paradisaeidae,Halmahera Paradise-crow,Lycocorax pyrrhopterus,Lycocorax pyrrhopterus,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.45318069,13.55554109,0.2,26.00795385,8.445741538,1966.068462,135.7758308
7023,PASSERIFORMES,Paradisaeidae,Obi Paradise-crow,Lycocorax obiensis,Lycocorax pyrrhopterus,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45318069,13.55554109,0.2,26.00795385,8.445741538,1966.068462,135.7758308
7024,PASSERIFORMES,Paradisaeidae,Trumpet Manucode,Phonygammus keraudrenii,Manucodia keraudrenii,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.189378006,12.16521981,-6.81,24.81102121,10.94354833,2720.815985,208.238423
7025,PASSERIFORMES,Paradisaeidae,Glossy-mantled Manucode,Manucodia ater,Manucodia ater,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.357953895,10.58728161,-7.11,24.62043824,10.67598456,2789.404118,203.0805926
7026,PASSERIFORMES,Paradisaeidae,Jobi Manucode,Manucodia jobiensis,Manucodia jobiensis,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.306596567,9.696451882,-4.28,24.56190526,10.03351526,2816.828947,184.1717947
7027,PASSERIFORMES,Paradisaeidae,Crinkle-collared Manucode,Manucodia chalybatus,Manucodia chalybatus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.334212409,11.29595045,-7,23.95460182,10.91551855,2952.544182,201.1677655
7028,PASSERIFORMES,Paradisaeidae,Curl-crested Manucode,Manucodia comrii,Manucodia comrii,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.636227041,10.02476328,-9.24,26.08543333,9.280858333,3380.5,174.0033333
7029,PASSERIFORMES,Paradisaeidae,King of Saxony Bird-of-paradise,Pteridophora alberti,Pteridophora alberti,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.912965621,16.30926555,-5.1,22.32051053,10.87345789,3459.593947,164.4237105
7030,PASSERIFORMES,Paradisaeidae,Carola's Parotia,Parotia carolae,Parotia carolae,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.212613697,8.935635947,-5.64,21.73362353,11.38671353,3403.842353,192.0818235
7031,PASSERIFORMES,Paradisaeidae,Western Parotia,Parotia sefilata,Parotia sefilata,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.259402728,9.05587573,-1.44,24.98398,8.142172,2906.434,150.2054
7032,PASSERIFORMES,Paradisaeidae,Wahnes's Parotia,Parotia wahnesi,Parotia wahnesi,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.198657087,15.23268615,-5.81,23.1481,10.49253333,2799.543333,229.1145833
7033,PASSERIFORMES,Paradisaeidae,Lawes's Parotia,Parotia lawesii,Parotia lawesii,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.20790353,9.191239316,-7.49,22.13925417,11.58036458,2848.453333,193.5113875
7034,PASSERIFORMES,Paradisaeidae,Bronze Parotia,Parotia berlepschi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.06711409,NA,NA,NA,NA,NA
7035,PASSERIFORMES,Paradisaeidae,Twelve-wired Bird-of-paradise,Seleucidis melanoleucus,Seleucidis melanoleucus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.241621181,10.74150554,-5.19,25.32143204,10.01010864,2851.554369,179.7764175
7036,PASSERIFORMES,Paradisaeidae,Black-billed Sicklebill,Drepanornis albertisi,Epimachus albertisi,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.041392685,13.08035226,-7.21,22.37162581,11.40924774,2907.782581,194.7830677
7037,PASSERIFORMES,Paradisaeidae,Pale-billed Sicklebill,Drepanornis bruijnii,Epimachus bruijnii,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.185570484,19.88613687,-3.41,25.520225,8.5287975,2624.44,154.79975
7038,PASSERIFORMES,Paradisaeidae,Standardwing Bird-of-paradise,Semioptera wallacii,Semioptera wallacii,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.171258275,11.23913998,0.38,25.98641,8.434583,2005.156,138.43815
7039,PASSERIFORMES,Paradisaeidae,Paradise Riflebird,Lophorina paradisea,Ptiloris paradiseus,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.077331561,7.831964304,-28.12,18.79689,22.63738667,1116.689733,119.4640133
7040,PASSERIFORMES,Paradisaeidae,Victoria's Riflebird,Lophorina victoriae,Ptiloris victoriae,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.977815026,9.725726206,-17.51,23.29452,17.52805,1786.8817,340.49167
7041,PASSERIFORMES,Paradisaeidae,Superb Bird-of-paradise,Lophorina superba,Lophorina superba,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.884568815,16.05109722,-5.78,22.889125,10.737065,3169.133571,177.5128768
7042,PASSERIFORMES,Paradisaeidae,Magnificent Riflebird,Lophorina magnifica,Ptiloris magnificus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.175743684,11.93949421,-5.48,24.98930696,10.43270609,2829.001391,195.0335718
7043,PASSERIFORMES,Paradisaeidae,Growling Riflebird,Lophorina intercedens,Ptiloris intercedens,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7044,PASSERIFORMES,Paradisaeidae,Black Sicklebill,Epimachus fastosus,Epimachus fastuosus,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2.367113543,15.78257518,-4.22,23.31706852,10.13866463,3307.955,159.3646852
7045,PASSERIFORMES,Paradisaeidae,Brown Sicklebill,Epimachus meyeri,Epimachus meyeri,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.3433692,10.65197097,-5.83,22.48201087,10.96903696,3284.358913,167.6061804
7046,PASSERIFORMES,Paradisaeidae,Long-tailed Paradigalla,Paradigalla carunculata,Paradigalla carunculata,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.230448921,7.960740246,-2.55,22.27542667,9.772078667,2988.209333,116.3371333
7047,PASSERIFORMES,Paradisaeidae,Short-tailed Paradigalla,Paradigalla brevicauda,Paradigalla brevicauda,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.225102426,8.82508577,-5.01,22.32103939,10.82242121,3532.915455,167.1187667
7048,PASSERIFORMES,Paradisaeidae,Arfak Astrapia,Astrapia nigra,Astrapia nigra,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.278753601,13.25990964,-1.13,24.52267143,8.527697143,2672.247143,122.2748571
7049,PASSERIFORMES,Paradisaeidae,Splendid Astrapia,Astrapia splendidissima,Astrapia splendidissima,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.118363944,10.23721345,-4.7,22.98934583,10.3935,3664.697917,150.5553333
7050,PASSERIFORMES,Paradisaeidae,Huon Astrapia,Astrapia rothschildi,Astrapia rothschildi,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2.258661223,16.99063014,-6.06,21.975025,11.0638,2630.2575,218.133625
7051,PASSERIFORMES,Paradisaeidae,Stephanie's Astrapia,Astrapia stephaniae,Astrapia stephaniae,0,NA,0,0,0,0,0,0,0,0,0,u,u,0,0,0,0,0,0,1,0,2.151584339,12.24080723,-7.5,21.78661429,11.72538571,2799.001429,189.7860143
7052,PASSERIFORMES,Paradisaeidae,Ribbon-tailed Astrapia,Astrapia mayeri,Astrapia mayeri,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.143919938,9.058635895,-5.49,20.241775,11.6085375,3716.80125,168.724
7053,PASSERIFORMES,Paradisaeidae,King Bird-of-paradise,Cicinnurus regius,Cicinnurus regius,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,0,0,0,0,1,0,0,1.712902125,10.66596639,-5.26,24.89276617,10.06663075,2868.471805,177.0843609
7054,PASSERIFORMES,Paradisaeidae,Magnificent Bird-of-paradise,Cicinnurus magnificus,Cicinnurus magnificus,0,NA,0,0,0,0,0,0,0,0,0,u,u,0,0,0,0,0,0,1,0,1.953276337,14.13436296,-4.98,24.61386723,10.08062454,2925.413866,173.948179
7055,PASSERIFORMES,Paradisaeidae,Wilson's Bird-of-paradise,Cicinnurus respublica,Cicinnurus respublica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.766710207,15.46366651,-0.13,26.7787,7.509876667,2632.63,167.818
7056,PASSERIFORMES,Paradisaeidae,Blue Bird-of-paradise,Paradisornis rudolphi,Paradisaea rudolphi,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA
7057,PASSERIFORMES,Paradisaeidae,Emperor Bird-of-paradise,Paradisaea guilielmi,Paradisaea guilielmi,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u,NA,NA,NA,NA,NA,NA,NA,u,NA,2.408239965,11.02131043,-6.06,21.9822,11.02128833,2612.435,219.7769667
7058,PASSERIFORMES,Paradisaeidae,Red Bird-of-paradise,Paradisaea rubra,Paradisaea rubra,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.2509077,10.74355748,-0.13,26.7787,7.509876667,2632.63,167.818
7059,PASSERIFORMES,Paradisaeidae,Goldie's Bird-of-paradise,Paradisaea decora,Paradisaea decora,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.374748346,14.4840843,-10.01,25.59006667,9.583333333,3111.68,170.3096667
7060,PASSERIFORMES,Paradisaeidae,Lesser Bird-of-paradise,Paradisaea minor,Paradisaea minor,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.317917154,15.88851069,-2.99,24.67694348,9.254857101,2897.306232,148.6092652
7061,PASSERIFORMES,Paradisaeidae,Greater Bird-of-paradise,Paradisaea apoda,Paradisaea apoda,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.235528447,13.18155938,-6.73,25.67801765,10.63273882,2991.898824,205.7956353
7062,PASSERIFORMES,Paradisaeidae,Raggiana Bird-of-paradise,Paradisaea raggiana,Paradisaea raggiana,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.327542832,19.68085106,-7.75,23.93189038,11.09325692,2846.624423,208.5986981
7063,PASSERIFORMES,Callaeidae,North Island Kokako,Callaeas wilsoni,Callaeas cinereus,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.352896105,11.33163061,-37.44,13.57484615,18.5604,1699.302308,82.28254615
7064,PASSERIFORMES,Callaeidae,South Island Kokako,Callaeas cinereus,Callaeas cinereus,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.352896105,11.33163061,-37.44,13.57484615,18.5604,1699.302308,82.28254615
7065,PASSERIFORMES,Callaeidae,North Island Saddleback,Philesturnus rufusater,Philesturnus carunculatus,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,u,u,0,1,0,0,1.873436863,11.37808846,-40.53,12.22611111,17.95897778,1597.954444,70.99252222
7066,PASSERIFORMES,Callaeidae,South Island Saddleback,Philesturnus carunculatus,Philesturnus carunculatus,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.873436863,11.37808846,-40.53,12.22611111,17.95897778,1597.954444,70.99252222
7067,PASSERIFORMES,Callaeidae,Huia,Heteralocha acutirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
