SORTER,Submitted_Name,Submitted_Author,Submitted_Genus,Submitted_Rank,Name_in_database,Author_in_database,Genus_in_database,Rank_in_database,ID_in_database,Name_set,Fuzzy,Score,name.dist,author.dist,New_name,New_author,New_ID,Family,Name_spLev,Accepted_SPNAME,NOTE
469,Calcarius ornatus,,Calcarius,2,Calcarius ornatus,"(J. K. Townsend, 1837)",Calcarius,2,179530,1,FALSE,0.8,0,,,,,Calcariidae,,Calcarius ornatus,
470,Calcarius pictus,,Calcarius,2,Calcarius pictus,"(Swainson, 1832)",Calcarius,2,179529,1,FALSE,0.8,0,,,,,Calcariidae,,Calcarius pictus,
471,Rhynchophanes mccownii,,Rhynchophanes,2,Rhynchophanes mccownii,"(Lawrence, 1851)",Rhynchophanes,2,997873,1,FALSE,0.8,0,,,,,Calcariidae,,Rhynchophanes mccownii,
472,Plectrophenax nivalis,,Plectrophenax,2,Plectrophenax nivalis,"(Linnaeus, 1758)",Plectrophenax,2,179532,1,FALSE,0.8,0,,,,,Calcariidae,,Plectrophenax nivalis,
473,Plectrophenax hyperboreus,,Plectrophenax,2,Plectrophenax hyperboreus,"Ridgway, 1884",Plectrophenax,2,179535,1,FALSE,0.8,0,,,,,Calcariidae,,Plectrophenax hyperboreus,
474,Emberiza leucocephalos,,Emberiza,2,Emberiza leucocephalos,"S. G. Gmelin, 1771",Emberiza,2,554226,1,FALSE,0.8,0,,,,,Emberizidae,,Emberiza leucocephalos,
475,Emberiza pallasi,,Emberiza,2,Emberiza pallasi,"(Cabanis, 1851)",Emberiza,2,179541,1,FALSE,0.8,0,,,,,Emberizidae,,Emberiza pallasi,
476,Emberiza pusilla,,Emberiza,2,Emberiza pusilla,"Pallas, 1776",Emberiza,2,179542,1,FALSE,0.8,0,,,,,Emberizidae,,Emberiza pusilla,
477,Emberiza rustica,,Emberiza,2,Emberiza rustica,"Pallas, 1776",Emberiza,2,179538,1,FALSE,0.8,0,,,,,Emberizidae,,Emberiza rustica,
478,Ammodramus savannarum,,Ammodramus,2,Ammodramus savannarum,"(J. F. Gmelin, 1789)",Ammodramus,2,179333,1,FALSE,0.8,0,,,,,Emberizidae,,Ammodramus savannarum,
479,Spizella passerina,,Spizella,2,Spizella passerina,"(Bechstein, 1798)",Spizella,2,179435,1,FALSE,0.8,0,,,,,Emberizidae,,Spizella passerina,
480,Spizella pallida,,Spizella,2,Spizella pallida,"(Swainson, 1832)",Spizella,2,179439,1,FALSE,0.8,0,,,,,Emberizidae,,Spizella pallida,
481,Spizella pusilla,,Spizella,2,Spizella pusilla,"(A. Wilson, 1810)",Spizella,2,179443,1,FALSE,0.8,0,,,,,Emberizidae,,Spizella pusilla,
482,Spizella breweri,,Spizella,2,Spizella breweri,"Cassin, 1856",Spizella,2,179440,1,FALSE,0.8,0,,,,,Emberizidae,,Spizella breweri,
483,Amphispiza bilineata,,Amphispiza,2,Amphispiza bilineata,"(Cassin, 1850)",Amphispiza,2,179395,1,FALSE,0.8,0,,,,,Emberizidae,,Amphispiza bilineata,
484,Chondestes grammacus,,Chondestes,2,Chondestes grammacus,"(Say, 1822)",Chondestes,2,179371,1,FALSE,0.8,0,,,,,Emberizidae,,Chondestes grammacus,
485,Calamospiza melanocorys,,Calamospiza,2,Calamospiza melanocorys,"Stejneger, 1885",Calamospiza,2,179312,1,FALSE,0.8,0,,,,,Emberizidae,,Calamospiza melanocorys,
486,Spizelloides arborea,,Spizelloides,2,Spizelloides arborea,"(A. Wilson, 1810)",Spizelloides,2,997961,1,FALSE,0.8,0,,,,,Emberizidae,,Spizelloides arborea,
487,Passerella iliaca,,Passerella,2,Passerella iliaca,"(Merrem, 1786)",Passerella,2,179464,1,FALSE,0.8,0,,,,,Emberizidae,,Passerella iliaca,
488,Junco hyemalis,,Junco,2,Junco hyemalis,"(Linnaeus, 1758)",Junco,2,179410,1,FALSE,0.8,0,,,,,Emberizidae,,Junco hyemalis,
489,Zonotrichia leucophrys,,Zonotrichia,2,Zonotrichia leucophrys,"(J. R. Forster, 1772)",Zonotrichia,2,179455,1,FALSE,0.8,0,,,,,Emberizidae,,Zonotrichia leucophrys,
490,Zonotrichia atricapilla,,Zonotrichia,2,Zonotrichia atricapilla,"(J. F. Gmelin, 1789)",Zonotrichia,2,179461,1,FALSE,0.8,0,,,,,Emberizidae,,Zonotrichia atricapilla,
491,Zonotrichia querula,,Zonotrichia,2,Zonotrichia querula,"(Nuttall, 1840)",Zonotrichia,2,179454,1,FALSE,0.8,0,,,,,Emberizidae,,Zonotrichia querula,
492,Zonotrichia albicollis,,Zonotrichia,2,Zonotrichia albicollis,"(J. F. Gmelin, 1789)",Zonotrichia,2,179462,1,FALSE,0.8,0,,,,,Emberizidae,,Zonotrichia albicollis,
493,Artemisiospiza nevadensis,,Artemisiospiza,2,Artemisiospiza nevadensis,"(Ridgway, 1874)",Artemisiospiza,2,997723,1,FALSE,0.8,0,,,,,Emberizidae,,Artemisiospiza nevadensis,
494,Artemisiospiza belli,,Artemisiospiza,2,Artemisiospiza belli,"(Cassin, 1850)",Artemisiospiza,2,997724,1,FALSE,0.8,0,,,,,Emberizidae,,Artemisiospiza belli,
495,Pooecetes gramineus,,Pooecetes,2,Pooecetes gramineus,"(J. F. Gmelin, 1789)",Pooecetes,2,179366,1,FALSE,0.8,0,,,,,Emberizidae,,Pooecetes gramineus,
496,Ammospiza leconteii,,Ammospiza,2,Ammospiza leconteii,"(Audubon, 1844)",Ammospiza,2,179345-179348,1,FALSE,0.8,0,,Ammodramus leconteii,"(Audubon, 1844)",179345,Emberizidae,,Ammodramus leconteii,
497,Ammospiza nelsoni,,Ammospiza,2,Ammospiza leconteii,"(Audubon, 1844)",Ammospiza,2,179345-179348,1,TRUE,0.5,6,,Ammodramus leconteii,"(Audubon, 1844)",179345,Emberizidae,,Ammodramus leconteii,
498,Passerculus sandwichensis,,Passerculus,2,Passerculus sandwichensis,"(J. F. Gmelin, 1789)",Passerculus,2,179314,1,FALSE,0.8,0,,,,,Emberizidae,,Passerculus sandwichensis,
499,Centronyx bairdii,,Centronyx,2,,,,,,1,TRUE,,,,,,,,,,No matching result
500,Melospiza melodia,,Melospiza,2,Melospiza melodia,"(A. Wilson, 1810)",Melospiza,2,179492,1,FALSE,0.8,0,,,,,Emberizidae,,Melospiza melodia,
501,Melospiza lincolnii,,Melospiza,2,Melospiza lincolnii,"(Audubon, 1834)",Melospiza,2,179484,1,FALSE,0.8,0,,,,,Emberizidae,,Melospiza lincolnii,
502,Melospiza georgiana,,Melospiza,2,Melospiza georgiana,"(Latham, 1790)",Melospiza,2,179488,1,FALSE,0.8,0,,,,,Emberizidae,,Melospiza georgiana,
503,Pipilo chlorurus,,Pipilo,2,Pipilo chlorurus,"(Audubon, 1839)",Pipilo,2,179310,1,FALSE,0.8,0,,,,,Emberizidae,,Pipilo chlorurus,
504,Pipilo maculatus,,Pipilo,2,Pipilo maculatus,"Swainson, 1827",Pipilo,2,554380,1,FALSE,0.8,0,,,,,Emberizidae,,Pipilo maculatus,
505,Icteria virens,,Icteria,2,Icteria virens,"(Linnaeus, 1758)",Icteria,2,178964,1,FALSE,0.8,0,,,,,Parulidae,,Icteria virens,
506,Xanthocephalus xanthocephalus,,Xanthocephalus,2,Xanthocephalus xanthocephalus,"(Bonaparte, 1826)",Xanthocephalus,2,179043,1,FALSE,0.8,0,,,,,Icteridae,,Xanthocephalus xanthocephalus,
507,Dolichonyx oryzivorus,,Dolichonyx,2,Dolichonyx oryzivorus,"(Linnaeus, 1758)",Dolichonyx,2,179032,1,FALSE,0.8,0,,,,,Icteridae,,Dolichonyx oryzivorus,
508,Sturnella neglecta,,Sturnella,2,Sturnella neglecta,"Audubon, 1844",Sturnella,2,179039,1,FALSE,0.8,0,,,,,Icteridae,,Sturnella neglecta,
509,Icterus spurius,,Icterus,2,Icterus spurius,"(Linnaeus, 1766)",Icterus,2,179064,1,FALSE,0.8,0,,,,,Icteridae,,Icterus spurius,
510,Icterus cucullatus,,Icterus,2,Icterus cucullatus,"Swainson, 1827",Icterus,2,179070,1,FALSE,0.8,0,,,,,Icteridae,,Icterus cucullatus,
511,Icterus bullockii,,Icterus,2,Icterus bullockii,"(Swainson, 1827)",Icterus,2,554267,1,FALSE,0.8,0,,,,,Icteridae,,Icterus bullockii,
512,Icterus galbula,,Icterus,2,Icterus galbula,"(Linnaeus, 1758)",Icterus,2,179083,1,FALSE,0.8,0,,,,,Icteridae,,Icterus galbula,
513,Agelaius phoeniceus,,Agelaius,2,Agelaius phoeniceus,"(Linnaeus, 1766)",Agelaius,2,179045,1,FALSE,0.8,0,,,,,Icteridae,,Agelaius phoeniceus,
514,Molothrus ater,,Molothrus,2,Molothrus ater,"(Boddaert, 1783)",Molothrus,2,179112,1,FALSE,0.8,0,,,,,Icteridae,,Molothrus ater,
515,Euphagus carolinus,,Euphagus,2,Euphagus carolinus,"(Statius Muller, 1776)",Euphagus,2,179091,1,FALSE,0.8,0,,,,,Icteridae,,Euphagus carolinus,
516,Euphagus cyanocephalus,,Euphagus,2,Euphagus cyanocephalus,"(Wagler, 1829)",Euphagus,2,179094,1,FALSE,0.8,0,,,,,Icteridae,,Euphagus cyanocephalus,
517,Quiscalus quiscula,,Quiscalus,2,Quiscalus quiscula,"(Linnaeus, 1758)",Quiscalus,2,179104,1,FALSE,0.8,0,,,,,Icteridae,,Quiscalus quiscula,
518,Quiscalus mexicanus,,Quiscalus,2,Quiscalus mexicanus,"(Gmelin, 1788)",Quiscalus,2,179109,1,FALSE,0.8,0,,,,,Icteridae,,Quiscalus mexicanus,
519,Seiurus aurocapilla,,Seiurus,2,Seiurus aurocapilla,"(Linnaeus, 1766)",Seiurus,2,726205,1,FALSE,0.8,0,,,,,Parulidae,,Seiurus aurocapilla,
520,Parkesia noveboracensis,,Parkesia,2,Parkesia noveboracensis,"(J. F. Gmelin, 1789)",Parkesia,2,950010,1,FALSE,0.8,0,,,,,Parulidae,,Parkesia noveboracensis,
521,Vermivora chrysoptera,,Vermivora,2,Vermivora chrysoptera,"(Linnaeus, 1766)",Vermivora,2,178852,1,FALSE,0.8,0,,,,,Parulidae,,Vermivora chrysoptera,
522,Vermivora cyanoptera,,Vermivora,2,Vermivora cyanoptera,"Olson &amp; Reveal, 2009",Vermivora,2,950011,1,FALSE,0.8,0,,,,,Parulidae,,Vermivora cyanoptera,
523,Mniotilta varia,,Mniotilta,2,Mniotilta varia,"(Linnaeus, 1766)",Mniotilta,2,178844,1,FALSE,0.8,0,,,,,Parulidae,,Mniotilta varia,
524,Protonotaria citrea,,Protonotaria,2,Protonotaria citrea,"(Boddaert, 1783)",Protonotaria,2,178846,1,FALSE,0.8,0,,,,,Parulidae,,Protonotaria citrea,
525,Leiothlypis peregrina,,Leiothlypis,2,Leiothlypis peregrina,"(A. Wilson, 1811)",Leiothlypis,2,950014,1,FALSE,0.8,0,,,,,Parulidae,,Leiothlypis peregrina,
526,Leiothlypis celata,,Leiothlypis,2,Leiothlypis celata,"(Say, 1822)",Leiothlypis,2,950015,1,FALSE,0.8,0,,,,,Parulidae,,Leiothlypis celata,
527,Leiothlypis luciae,,Leiothlypis,2,Leiothlypis luciae,"(J. G. Cooper, 1861)",Leiothlypis,2,950017,1,FALSE,0.8,0,,,,,Parulidae,,Leiothlypis luciae,
528,Leiothlypis ruficapilla,,Leiothlypis,2,Leiothlypis ruficapilla,"(A. Wilson, 1811)",Leiothlypis,2,950018,1,FALSE,0.8,0,,,,,Parulidae,,Leiothlypis ruficapilla,
529,Oporornis agilis,,Oporornis,2,Oporornis agilis,"(A. Wilson, 1812)",Oporornis,2,178938,1,FALSE,0.8,0,,,,,Parulidae,,Oporornis agilis,
530,Geothlypis tolmiei,,Geothlypis,2,Geothlypis tolmiei,"(J. K. Townsend, 1839)",Geothlypis,2,950023,1,FALSE,0.8,0,,,,,Parulidae,,Geothlypis tolmiei,
531,Geothlypis philadelphia,,Geothlypis,2,Geothlypis philadelphia,"(A. Wilson, 1810)",Geothlypis,2,950024,1,FALSE,0.8,0,,,,,Parulidae,,Geothlypis philadelphia,
532,Geothlypis formosa,,Geothlypis,2,Geothlypis formosa,"(A. Wilson, 1811)",Geothlypis,2,950025,1,FALSE,0.8,0,,,,,Parulidae,,Geothlypis formosa,
533,Geothlypis trichas,,Geothlypis,2,Geothlypis trichas,"(Linnaeus, 1766)",Geothlypis,2,178944,1,FALSE,0.8,0,,,,,Parulidae,,Geothlypis trichas,
534,Setophaga citrina,,Setophaga,2,Setophaga citrina,"(Boddaert, 1783)",Setophaga,2,950029,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga citrina,
535,Setophaga ruticilla,,Setophaga,2,Setophaga ruticilla,"(Linnaeus, 1758)",Setophaga,2,178979,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga ruticilla,
536,Setophaga tigrina,,Setophaga,2,Setophaga tigrina,"(J. F. Gmelin, 1789)",Setophaga,2,950031,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga tigrina,
537,Setophaga americana,,Setophaga,2,Setophaga americana,"(Linnaeus, 1758)",Setophaga,2,950033,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga americana,
538,Setophaga magnolia,,Setophaga,2,Setophaga magnolia,"(A. Wilson, 1811)",Setophaga,2,950035,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga magnolia,
539,Setophaga castanea,,Setophaga,2,Setophaga castanea,"(A. Wilson, 1810)",Setophaga,2,950036,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga castanea,
540,Setophaga fusca,,Setophaga,2,Setophaga fusca,"(Statius Müller, 1776)",Setophaga,2,950037,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga fusca,
541,Setophaga petechia,,Setophaga,2,Setophaga petechia,"(Linnaeus, 1766)",Setophaga,2,950039,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga petechia,
542,Setophaga pensylvanica,,Setophaga,2,Setophaga pensylvanica,"(Linnaeus, 1766)",Setophaga,2,950040,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga pensylvanica,
543,Setophaga striata,,Setophaga,2,Setophaga striata,"(J. R. Forster, 1772)",Setophaga,2,950041,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga striata,
544,Setophaga caerulescens,,Setophaga,2,Setophaga caerulescens,"(J. F. Gmelin, 1789)",Setophaga,2,950042,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga caerulescens,
545,Setophaga palmarum,,Setophaga,2,Setophaga palmarum,"(J. F. Gmelin, 1789)",Setophaga,2,950043,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga palmarum,
546,Setophaga pinus,,Setophaga,2,Setophaga pinus,"(Linnaeus, 1766)",Setophaga,2,950045,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga pinus,
547,Setophaga coronata,,Setophaga,2,Setophaga coronata,"(Linnaeus, 1766)",Setophaga,2,950046,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga coronata,
548,Setophaga dominica,,Setophaga,2,Setophaga dominica,"(Linnaeus, 1766)",Setophaga,2,950049,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga dominica,
549,Setophaga discolor,,Setophaga,2,Setophaga discolor,"(Vieillot, 1809)",Setophaga,2,950052,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga discolor,
550,Setophaga nigrescens,,Setophaga,2,Setophaga nigrescens,"(J. K. Townsend, 1837)",Setophaga,2,950057,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga nigrescens,
551,Setophaga townsendi,,Setophaga,2,Setophaga townsendi,"(J. K. Townsend, 1837)",Setophaga,2,950058,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga townsendi,
552,Setophaga occidentalis,,Setophaga,2,Setophaga occidentalis,"(J. K. Townsend, 1837)",Setophaga,2,950059,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga occidentalis,
553,Setophaga virens,,Setophaga,2,Setophaga virens,"(J. F. Gmelin, 1789)",Setophaga,2,950061,1,FALSE,0.8,0,,,,,Parulidae,,Setophaga virens,
554,Cardellina canadensis,,Cardellina,2,Cardellina canadensis,"(Linnaeus, 1766)",Cardellina,2,950079,1,FALSE,0.8,0,,,,,Parulidae,,Cardellina canadensis,
555,Cardellina pusilla,,Cardellina,2,Cardellina pusilla,"(A. Wilson, 1811)",Cardellina,2,950080,1,FALSE,0.8,0,,,,,Parulidae,,Cardellina pusilla,
556,Myioborus pictus,,Myioborus,2,Myioborus pictus,"(Swainson, 1829)",Myioborus,2,178986,1,FALSE,0.8,0,,,,,Parulidae,,Myioborus pictus,
557,Piranga rubra,,Piranga,2,Piranga rubra,"(Linnaeus, 1758)",Piranga,2,179888,1,FALSE,0.8,0,,,,,Cardinalidae,,Piranga rubra,
558,Piranga olivacea,,Piranga,2,Piranga olivacea,"(J. F. Gmelin, 1789)",Piranga,2,179883,1,FALSE,0.8,0,,,,,Cardinalidae,,Piranga olivacea,
559,Piranga ludoviciana,,Piranga,2,Piranga ludoviciana,"(A. Wilson, 1811)",Piranga,2,179882,1,FALSE,0.8,0,,,,,Cardinalidae,,Piranga ludoviciana,
560,Cardinalis cardinalis,,Cardinalis,2,Cardinalis cardinalis,"(Linnaeus, 1758)",Cardinalis,2,179124,1,FALSE,0.8,0,,,,,Cardinalidae,,Cardinalis cardinalis,
561,Pheucticus ludovicianus,,Pheucticus,2,Pheucticus ludovicianus,"(Linnaeus, 1766)",Pheucticus,2,179139,1,FALSE,0.8,0,,,,,Cardinalidae,,Pheucticus ludovicianus,
562,Pheucticus melanocephalus,,Pheucticus,2,Pheucticus melanocephalus,"(Swainson, 1827)",Pheucticus,2,179140,1,FALSE,0.8,0,,,,,Cardinalidae,,Pheucticus melanocephalus,
563,Passerina caerulea,,Passerina,2,Passerina caerulea,"(Linnaeus, 1758)",Passerina,2,726198,1,FALSE,0.8,0,,,,,Cardinalidae,,Passerina caerulea,
564,Passerina amoena,,Passerina,2,Passerina amoena,"(Say, 1822)",Passerina,2,179151,1,FALSE,0.8,0,,,,,Cardinalidae,,Passerina amoena,
565,Passerina cyanea,,Passerina,2,Passerina cyanea,"(Linnaeus, 1766)",Passerina,2,179150,1,FALSE,0.8,0,,,,,Cardinalidae,,Passerina cyanea,
566,Passerina ciris,,Passerina,2,Passerina ciris,"(Linnaeus, 1758)",Passerina,2,179156,1,FALSE,0.8,0,,,,,Cardinalidae,,Passerina ciris,
567,Spiza americana,,Spiza,2,Spiza americana,"(J. F. Gmelin, 1789)",Spiza,2,179165,1,FALSE,0.8,0,,,,,Cardinalidae,,Spiza americana,
